Cbench started.
  %   cumulative   self              self     total
 time   seconds   seconds    calls  ms/call  ms/call  name
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5429d37460>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f5429d7df00>.message_type
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5429cadcb0>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f5429cd6340>.ofp_version
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f5429cd6340>.message_type
  0.00   779.73      0.00        5     0.00     0.00  #<BinData::Struct:0x007f5429be0e40>.reason
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5429ccf900>.total_len
  0.00   779.73      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f5429d032a0>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5429ccf900>.raw_data
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5429ad4dd0>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5429af4888>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007f5429b3f748>.ether_type
  0.00   779.73      0.00       25     0.00     0.00  #<BinData::Struct:0x007f54298c70d8>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542991abc0>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542990b1e8>.octets
  0.00   779.73      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54299bc2e0>.ether_type
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54298d2258>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54299bc2e0>.ip_header_length
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5429ccf900>.in_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54299bc2e0>.source_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54299bc2e0>.destination_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54299bc2e0>.ip_type_of_service
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54299bc2e0>.ip_protocol
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54299bc2e0>.ip_source_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54299bc2e0>.ip_destination_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54299bc2e0>.transport_source_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54299bc2e0>.transport_destination_port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542972d718>.flags=
  0.00   779.73      0.00       96     0.00     0.10  #<BinData::Struct:0x007f542972d718>.flags
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54377d2638>.octets=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5437858b70>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5437858b70>.octets
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436acc420>.octets=
  0.00   779.73      0.00       27     0.00     0.37  #<BinData::Struct:0x007f5436acc420>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f5429787ad8>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5437d89a68>.octets=
  0.00   779.73      0.00       31     0.00     0.00  #<BinData::Struct:0x007f5437d89a68>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5429ccf900>.buffer_id
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f543709bb30>.port=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f543709bb30>.port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436b034e8>.xid=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5436b034e8>.xid
  0.00   779.73      0.00        8     0.00     2.50  #<BinData::Struct:0x007f5436919290>.match=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5436919290>.match
  0.00   779.73      0.00       79     0.00     0.00  #<BinData::Struct:0x007f5437a38350>.octets
  0.00   779.73      0.00       72     0.00     0.00  #<BinData::Struct:0x007f5437b65070>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437b2af38>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437ad1cd0>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437a5b5f8>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f5437cbf830>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54371c0268>.command=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f54371c0268>.command
  0.00   779.73      0.00        4     0.00     5.00  #<BinData::Struct:0x007f543706b638>.binary=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f543706b638>.binary
  0.00   779.73      0.00       11     0.00     0.00  #<BinData::Struct:0x007f5436e76d28>.port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007f5436f23870>.action_length
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007f5436d400f8>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007f54369aea98>.actions
  0.00   779.73      0.00       12     0.00     0.83  #<BinData::Struct:0x007f5436e76d28>.port=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437b65070>.flags=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437b2af38>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437ad1cd0>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437a5b5f8>.octets=
  0.00   779.73      0.00        1     0.00    10.00  #<BinData::Struct:0x007f5437a38350>.octets=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54370bc100>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54370bc100>.flags=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5434ee97f8>.xid
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f543553efb8>._length
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54353d35c0>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f5435a08cb0>.message_type
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5435b07710>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f5435c2a728>.ofp_version
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f5435c2a728>.message_type
  0.00   779.73      0.00        5     0.00     0.00  #<BinData::Struct:0x007f543591ccc0>.reason
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5435c088a8>.total_len
  0.00   779.73      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f5434fe86b8>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5435c088a8>.raw_data
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f543560fc30>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f543565db38>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007f5435786a50>.ether_type
  0.00   779.73      0.00       25     0.00     0.00  #<BinData::Struct:0x007f54341b46c8>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5434f06498>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5434eb0d90>.octets
  0.00   779.73      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435215648>.ether_type
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5434252300>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435215648>.ip_header_length
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5435c088a8>.in_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435215648>.source_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435215648>.destination_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435215648>.ip_type_of_service
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435215648>.ip_protocol
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435215648>.ip_source_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435215648>.ip_destination_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435215648>.transport_source_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435215648>.transport_destination_port
  0.00   779.73      0.00        3     0.00     6.67  #<BinData::Struct:0x007f542b2cb3a8>.flags=
  0.00   779.73      0.00       96     0.00     0.00  #<BinData::Struct:0x007f542b2cb3a8>.flags
  0.00   779.73      0.00        3     0.00     6.67  #<BinData::Struct:0x007f542a9316f8>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f542a9316f8>.octets
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542b7c5728>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f542b7c5728>.octets
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542b9f9468>.octets=
  0.00   779.73      0.00       27     0.00     0.00  #<BinData::Struct:0x007f542b9f9468>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f542b72d5b8>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542b827388>.octets=
  0.00   779.73      0.00       31     0.00     0.00  #<BinData::Struct:0x007f542b827388>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5435c088a8>.buffer_id
  0.00   779.73      0.00        3     0.00     3.33  #<BinData::Struct:0x007f542a1d3eb0>.port=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f542a1d3eb0>.port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542a6adeb8>.xid=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f542a6adeb8>.xid
  0.00   779.73      0.00        8     0.00     0.00  #<BinData::Struct:0x007f542afd0108>.match=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f542afd0108>.match
  0.00   779.73      0.00       79     0.00     0.00  #<BinData::Struct:0x007f542bbc8d20>.octets
  0.00   779.73      0.00       72     0.00     0.00  #<BinData::Struct:0x007f542bc59a28>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542bc2cc30>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542bc15440>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542bbe1258>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f542bd5dd20>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542b809c98>.command=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f542b809c98>.command
  0.00   779.73      0.00        4     0.00     2.50  #<BinData::Struct:0x007f542b74e2b8>.binary=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542b74e2b8>.binary
  0.00   779.73      0.00       11     0.00     0.00  #<BinData::Struct:0x007f5429a07308>.port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007f54299f33a8>.action_length
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007f542b143ee0>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007f542afffd18>.actions
  0.00   779.73      0.00       12     0.00     0.00  #<BinData::Struct:0x007f5429a07308>.port=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542bc59a28>.flags=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542bc2cc30>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542bc15440>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542bbe1258>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542bbc8d20>.octets=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542b76a6e8>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542b76a6e8>.flags=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f542a0ef580>.xid
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f542b29ec90>._length
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542b1aad48>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f542a148c20>.message_type
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f542b0fcce8>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f542b113c68>.ofp_version
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f542b113c68>.message_type
  0.00   779.73      0.00        5     0.00     0.00  #<BinData::Struct:0x007f542a444eb0>.reason
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f542b111ee0>.total_len
  0.00   779.73      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f542a32bd08>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f542b111ee0>.raw_data
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f542b059ea8>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542b0716c0>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007f542b098388>.ether_type
  0.00   779.73      0.00       25     0.00     0.00  #<BinData::Struct:0x007f542a98fc30>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542af950a8>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542af8d998>.octets
  0.00   779.73      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f542affa5c0>.ether_type
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542af5b588>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f542affa5c0>.ip_header_length
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f542b111ee0>.in_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f542affa5c0>.source_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f542affa5c0>.destination_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f542affa5c0>.ip_type_of_service
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f542affa5c0>.ip_protocol
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f542affa5c0>.ip_source_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f542affa5c0>.ip_destination_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f542affa5c0>.transport_source_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f542affa5c0>.transport_destination_port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542adeb2c0>.flags=
  0.00   779.73      0.00       96     0.00     0.00  #<BinData::Struct:0x007f542adeb2c0>.flags
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542ad4ec40>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f542ad4ec40>.octets
  0.00   779.73      0.00        3     0.00    10.00  #<BinData::Struct:0x007f542acc4c98>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f542acc4c98>.octets
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542abc59c8>.octets=
  0.00   779.73      0.00       27     0.00     0.00  #<BinData::Struct:0x007f542abc59c8>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f542aea8c80>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542aa4dfc8>.octets=
  0.00   779.73      0.00       31     0.00     0.00  #<BinData::Struct:0x007f542aa4dfc8>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f542b111ee0>.buffer_id
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542a8c6b28>.port=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f542a8c6b28>.port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f542a835830>.xid=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f542a835830>.xid
  0.00   779.73      0.00        8     0.00     1.25  #<BinData::Struct:0x007f542a7ef5b0>.match=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f542a7ef5b0>.match
  0.00   779.73      0.00       72     0.00     0.14  #<BinData::Struct:0x007f542a3d4a98>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542a3afe50>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542a3a0310>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542a340488>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f542a571d38>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5429eeec18>.command=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5429eeec18>.command
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5429e801f0>.binary=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5429e801f0>.binary
  0.00   779.73      0.00       11     0.00     0.00  #<BinData::Struct:0x007f5429d920e0>.port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007f5429dd9468>.action_length
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007f542a88a330>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007f542a806df0>.actions
  0.00   779.73      0.00       12     0.00     0.83  #<BinData::Struct:0x007f5429d920e0>.port=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542a3d4a98>.flags=
  0.00   779.73      0.00        1     0.00    10.00  #<BinData::Struct:0x007f542a3afe50>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542a3a0310>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542a340488>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f542a304708>.octets=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5429e987c8>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5429e987c8>.flags=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f54298f4830>.xid
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f54299328b0>._length
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54298adc50>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f54298cbe80>.message_type
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5429855960>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f5429864e88>.ofp_version
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f5429864e88>.message_type
  0.00   779.73      0.00        5     0.00     0.00  #<BinData::Struct:0x007f5429819578>.reason
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f542985ed30>.total_len
  0.00   779.73      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f5429892298>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f542985ed30>.raw_data
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f54297a86e8>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54297b4330>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007f54297e35b8>.ether_type
  0.00   779.73      0.00       25     0.00     0.00  #<BinData::Struct:0x007f5437816568>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54296ee590>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437edd540>.octets
  0.00   779.73      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54297392e8>.ether_type
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54379152e8>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54297392e8>.ip_header_length
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f542985ed30>.in_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54297392e8>.source_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54297392e8>.destination_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54297392e8>.ip_type_of_service
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54297392e8>.ip_protocol
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54297392e8>.ip_source_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54297392e8>.ip_destination_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54297392e8>.transport_source_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54297392e8>.transport_destination_port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f543716c2a8>.flags=
  0.00   779.73      0.00       96     0.00     0.00  #<BinData::Struct:0x007f543716c2a8>.flags
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436c18540>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5436c18540>.octets
  0.00   779.73      0.00        3     0.00    10.00  #<BinData::Struct:0x007f5436849ec8>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5436849ec8>.octets
  0.00   779.73      0.00        3     0.00     6.67  #<BinData::Struct:0x007f5437ef1b08>.octets=
  0.00   779.73      0.00       27     0.00     0.00  #<BinData::Struct:0x007f5437ef1b08>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f54376c4840>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5437c73458>.octets=
  0.00   779.73      0.00       31     0.00     0.00  #<BinData::Struct:0x007f5437c73458>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f542985ed30>.buffer_id
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5437960bd0>.port=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5437960bd0>.port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5437735950>.xid=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5437735950>.xid
  0.00   779.73      0.00        8     0.00     1.25  #<BinData::Struct:0x007f543768dd68>.match=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f543768dd68>.match
  0.00   779.73      0.00       79     0.00     0.00  #<BinData::Struct:0x007f5436eacb80>.octets
  0.00   779.73      0.00       72     0.00     0.00  #<BinData::Struct:0x007f5436fc8ac8>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5436f8c118>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5436f53070>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5436ed2060>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f5437184628>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436847ab0>.command=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5436847ab0>.command
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f54367b0200>.binary=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54367b0200>.binary
  0.00   779.73      0.00       11     0.00     0.00  #<BinData::Struct:0x007f543595d4c8>.port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007f5434ee9f50>.action_length
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007f5437887ab0>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007f54376b9008>.actions
  0.00   779.73      0.00       12     0.00     0.00  #<BinData::Struct:0x007f543595d4c8>.port=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5436fc8ac8>.flags=
